,outlet,url,title,authors,publish_date,text,keywords
0,tricitynews,https://www.tricitynews.com/news/evergreen-opens,Evergreen Opens,[],,There were cheers as the first trains rolled out of the Coquitlam and Port Moody stations at noon today (Friday). Premier Christy Clark was joined by MLA Peter Fassbender...,[]
1,tricitynews,https://www.tricitynews.com/news/saving-our-salmon,Saving Our Salmon,[],,"As part of our SOS/Saving Our Salmon Series, The Tri-City News asked local streamkeeper groups and their supporters what they would like to see people do to ensure the ...",[]
2,tricitynews,https://www.tricitynews.com/news/bc,BC,[],,"Here’s how to kickstart the “new normal” and keep our community strong Glacier Content Studio May 22, 2020

It takes a village to stop a virus. Each and every one of us has had to adapt to a “new normal” to keep our homes and communities safe. As a result, we’ve “flattened the ...",[]
3,tricitynews,https://www.tricitynews.com/news/national,National,[],,"Here’s how to kickstart the “new normal” and keep our community strong Glacier Content Studio May 22, 2020

It takes a village to stop a virus. Each and every one of us has had to adapt to a “new normal” to keep our homes and communities safe. As a result, we’ve “flattened the ...",[]
4,tricitynews,https://www.tricitynews.com/news/world,World,[],,"Here’s how to kickstart the “new normal” and keep our community strong Glacier Content Studio May 22, 2020

It takes a village to stop a virus. Each and every one of us has had to adapt to a “new normal” to keep our homes and communities safe. As a result, we’ve “flattened the ...",[]
5,tricitynews,https://www.tricitynews.com/news/business,Business,[],,"Here’s how to kickstart the “new normal” and keep our community strong Glacier Content Studio May 22, 2020

It takes a village to stop a virus. Each and every one of us has had to adapt to a “new normal” to keep our homes and communities safe. As a result, we’ve “flattened the ...",[]
6,tricitynews,https://www.tricitynews.com/news/cannabis-news,Cannabis News,[],,"IOWA CITY, Iowa — A ruthless Iowa meth kingpin who killed five people, including two young girls, in 1993 to thwart his prosecution for drug trafficking is set to become the ...",[]
7,tricitynews,https://www.tricitynews.com/news/send-us-a-news-tip,Send us a news tip,[],,Have the Tri-City News delivered to your inbox twice a week! You can contact us or unsubscribe anytime.,[]
8,tricitynews,https://www.tricitynews.com/opinion/submit-a-letter-to-the-editor,Submit a Letter to the Editor,[],,Have the Tri-City News delivered to your inbox twice a week! You can contact us or unsubscribe anytime.,[]
9,tricitynews,https://www.tricitynews.com/news/fraser-health-reports-outbreak-of-c-difficile-at-royal-columbian-hospital-1.24171332,Fraser Health reports outbreak of C. difficile at Royal Columbian Hospital,['Elana Shepert'],,"Fraser Health has detected an outbreak of Clostridioides difficile infection at Royal Columbian Hospital in New Westminster.

The health authority added the outbreak of C. difficile to its list of current outbreaks on July 14.

article continues below

According to Health Canada, Clostridium difficile (C. difficile) is a bacterium that causes mild to severe diarrhea and intestinal conditions like pseudomembranous colitis (inflammation of the colon). C. difficile is the most frequent cause of infectious diarrhea in hospitals and long-term care facilities in Canada, as well as in other industrialized countries.

C. difficile bacteria and their spores are found in feces. People can get infected if they touch surfaces contaminated with feces, and then touch their mouth. Healthcare workers can spread the bacteria to their patients if their hands are contaminated.

Symptoms include watery diarrhea, fever, loss of appetite, nausea, and abdominal pain/tenderness.

For healthy people, C. difficile does not pose a health risk. The elderly and those with other illnesses or who are taking antibiotics, are at a greater risk of infection.

Fraser Health asks all visitors to use our hand hygiene stations when they enter and exit its facilities, particularly if there is a reported outbreak.

If you have any of the following, please do not visit at this time:

Vomiting or diarrhea

Cough or flu-like symptoms

Fever

Rash

If you are visiting someone who is located on an outbreak unit, visitors may be limited to two people at a time. Fraser Health asks that you do not visit other patient rooms or common areas on the unit such as the lounge and patient kitchenette. It also recommends you don’t visit public areas in the hospital such as the cafeteria and gift shop.",[]
